dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,fimbria of uterine tube,UBERON:8410010,female,unknown,30-year-old human stage,European,CL:0000669,pericyte cell,25
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,fimbria of uterine tube,UBERON:8410010,female,unknown,30-year-old human stage,European,CL:0002138,endothelial cell of lymphatic vessel,213
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,fimbria of uterine tube,UBERON:8410010,female,unknown,46-year-old human stage,European,CL:0000057,fibroblast,1495
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,fimbria of uterine tube,UBERON:8410010,female,unknown,46-year-old human stage,European,CL:0000071,blood vessel endothelial cell,21
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,fimbria of uterine tube,UBERON:8410010,female,unknown,46-year-old human stage,European,CL:0000186,myofibroblast cell,1744
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,fimbria of uterine tube,UBERON:8410010,female,unknown,46-year-old human stage,European,CL:0000192,smooth muscle cell,15
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,fimbria of uterine tube,UBERON:8410010,female,unknown,46-year-old human stage,European,CL:0000669,pericyte cell,2
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,fimbria of uterine tube,UBERON:8410010,female,unknown,46-year-old human stage,European,CL:0002138,endothelial cell of lymphatic vessel,1107
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,fimbria of uterine tube,UBERON:8410010,female,unknown,52-year-old human stage,European,CL:0000057,fibroblast,166
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,fimbria of uterine tube,UBERON:8410010,female,unknown,52-year-old human stage,European,CL:0000071,blood vessel endothelial cell,45
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,fimbria of uterine tube,UBERON:8410010,female,unknown,52-year-old human stage,European,CL:0000186,myofibroblast cell,449
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,fimbria of uterine tube,UBERON:8410010,female,unknown,52-year-old human stage,European,CL:0000192,smooth muscle cell,12
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,fimbria of uterine tube,UBERON:8410010,female,unknown,52-year-old human stage,European,CL:0000669,pericyte cell,17
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,fimbria of uterine tube,UBERON:8410010,female,unknown,52-year-old human stage,European,CL:0002138,endothelial cell of lymphatic vessel,99
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,isthmus of fallopian tube,UBERON:0016632,female,unknown,30-year-old human stage,European,CL:0000057,fibroblast,480
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,isthmus of fallopian tube,UBERON:0016632,female,unknown,30-year-old human stage,European,CL:0000071,blood vessel endothelial cell,1612
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,isthmus of fallopian tube,UBERON:0016632,female,unknown,30-year-old human stage,European,CL:0000186,myofibroblast cell,375
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,isthmus of fallopian tube,UBERON:0016632,female,unknown,30-year-old human stage,European,CL:0000192,smooth muscle cell,1574
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,isthmus of fallopian tube,UBERON:0016632,female,unknown,30-year-old human stage,European,CL:0000669,pericyte cell,777
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,isthmus of fallopian tube,UBERON:0016632,female,unknown,30-year-old human stage,European,CL:0002138,endothelial cell of lymphatic vessel,54
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,isthmus of fallopian tube,UBERON:0016632,female,unknown,46-year-old human stage,European,CL:0000057,fibroblast,1343
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,isthmus of fallopian tube,UBERON:0016632,female,unknown,46-year-old human stage,European,CL:0000071,blood vessel endothelial cell,193
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,isthmus of fallopian tube,UBERON:0016632,female,unknown,46-year-old human stage,European,CL:0000186,myofibroblast cell,1784
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,isthmus of fallopian tube,UBERON:0016632,female,unknown,46-year-old human stage,European,CL:0000192,smooth muscle cell,203
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,isthmus of fallopian tube,UBERON:0016632,female,unknown,46-year-old human stage,European,CL:0000669,pericyte cell,35
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,isthmus of fallopian tube,UBERON:0016632,female,unknown,46-year-old human stage,European,CL:0002138,endothelial cell of lymphatic vessel,469
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,isthmus of fallopian tube,UBERON:0016632,female,unknown,52-year-old human stage,European,CL:0000057,fibroblast,244
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,isthmus of fallopian tube,UBERON:0016632,female,unknown,52-year-old human stage,European,CL:0000071,blood vessel endothelial cell,264
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,isthmus of fallopian tube,UBERON:0016632,female,unknown,52-year-old human stage,European,CL:0000186,myofibroblast cell,698
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,isthmus of fallopian tube,UBERON:0016632,female,unknown,52-year-old human stage,European,CL:0000192,smooth muscle cell,209
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,isthmus of fallopian tube,UBERON:0016632,female,unknown,52-year-old human stage,European,CL:0000669,pericyte cell,155
scRNA-seq analysis of stromal cells of healthy human fallopian tubes,03c544fb-a103-4d18-9230-eae9cfee3af2,isthmus of fallopian tube,UBERON:0016632,female,unknown,52-year-old human stage,European,CL:0002138,endothelial cell of lymphatic vessel,61
