dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,ampulla of uterine tube,UBERON:0012648,female,unknown,52-year-old human stage,European,CL:0000669,pericyte cell,350
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,ampulla of uterine tube,UBERON:0012648,female,unknown,52-year-old human stage,European,CL:0000814,mature NK T cell,554
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,ampulla of uterine tube,UBERON:0012648,female,unknown,52-year-old human stage,European,CL:0002138,endothelial cell of lymphatic vessel,56
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fallopian tube,UBERON:0003889,female,unknown,31-year-old human stage,European,CL:0000057,fibroblast,230
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fallopian tube,UBERON:0003889,female,unknown,31-year-old human stage,European,CL:0000067,ciliated epithelial cell,288
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fallopian tube,UBERON:0003889,female,unknown,31-year-old human stage,European,CL:0000071,blood vessel endothelial cell,200
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fallopian tube,UBERON:0003889,female,unknown,31-year-old human stage,European,CL:0000097,mast cell,45
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fallopian tube,UBERON:0003889,female,unknown,31-year-old human stage,European,CL:0000151,secretory cell,283
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fallopian tube,UBERON:0003889,female,unknown,31-year-old human stage,European,CL:0000186,myofibroblast cell,1730
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fallopian tube,UBERON:0003889,female,unknown,31-year-old human stage,European,CL:0000192,smooth muscle cell,32
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fallopian tube,UBERON:0003889,female,unknown,31-year-old human stage,European,CL:0000235,macrophage,1876
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fallopian tube,UBERON:0003889,female,unknown,31-year-old human stage,European,CL:0000236,B cell,4
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fallopian tube,UBERON:0003889,female,unknown,31-year-old human stage,European,CL:0000669,pericyte cell,43
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fallopian tube,UBERON:0003889,female,unknown,31-year-old human stage,European,CL:0000814,mature NK T cell,1772
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fallopian tube,UBERON:0003889,female,unknown,31-year-old human stage,European,CL:0002138,endothelial cell of lymphatic vessel,57
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,30-year-old human stage,European,CL:0000057,fibroblast,440
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,30-year-old human stage,European,CL:0000067,ciliated epithelial cell,1452
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,30-year-old human stage,European,CL:0000071,blood vessel endothelial cell,230
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,30-year-old human stage,European,CL:0000097,mast cell,328
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,30-year-old human stage,European,CL:0000151,secretory cell,3816
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,30-year-old human stage,European,CL:0000186,myofibroblast cell,1907
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,30-year-old human stage,European,CL:0000192,smooth muscle cell,35
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,30-year-old human stage,European,CL:0000235,macrophage,239
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,30-year-old human stage,European,CL:0000236,B cell,1
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,30-year-old human stage,European,CL:0000669,pericyte cell,25
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,30-year-old human stage,European,CL:0000814,mature NK T cell,628
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,30-year-old human stage,European,CL:0002138,endothelial cell of lymphatic vessel,213
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,46-year-old human stage,European,CL:0000057,fibroblast,1495
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,46-year-old human stage,European,CL:0000067,ciliated epithelial cell,343
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,46-year-old human stage,European,CL:0000071,blood vessel endothelial cell,21
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,46-year-old human stage,European,CL:0000097,mast cell,309
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,46-year-old human stage,European,CL:0000151,secretory cell,1330
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,46-year-old human stage,European,CL:0000186,myofibroblast cell,1744
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,46-year-old human stage,European,CL:0000192,smooth muscle cell,15
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,46-year-old human stage,European,CL:0000235,macrophage,569
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,46-year-old human stage,European,CL:0000236,B cell,13
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,46-year-old human stage,European,CL:0000669,pericyte cell,2
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,46-year-old human stage,European,CL:0000814,mature NK T cell,1204
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,46-year-old human stage,European,CL:0002138,endothelial cell of lymphatic vessel,1107
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,52-year-old human stage,European,CL:0000057,fibroblast,166
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,52-year-old human stage,European,CL:0000067,ciliated epithelial cell,43
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,52-year-old human stage,European,CL:0000071,blood vessel endothelial cell,45
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,52-year-old human stage,European,CL:0000097,mast cell,24
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,52-year-old human stage,European,CL:0000151,secretory cell,422
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,52-year-old human stage,European,CL:0000186,myofibroblast cell,449
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,52-year-old human stage,European,CL:0000192,smooth muscle cell,12
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,52-year-old human stage,European,CL:0000235,macrophage,58
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,52-year-old human stage,European,CL:0000236,B cell,11
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,52-year-old human stage,European,CL:0000669,pericyte cell,17
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,52-year-old human stage,European,CL:0000814,mature NK T cell,510
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,fimbria of uterine tube,UBERON:8410010,female,unknown,52-year-old human stage,European,CL:0002138,endothelial cell of lymphatic vessel,99
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,30-year-old human stage,European,CL:0000057,fibroblast,480
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,30-year-old human stage,European,CL:0000067,ciliated epithelial cell,85
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,30-year-old human stage,European,CL:0000071,blood vessel endothelial cell,1612
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,30-year-old human stage,European,CL:0000097,mast cell,318
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,30-year-old human stage,European,CL:0000151,secretory cell,2280
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,30-year-old human stage,European,CL:0000186,myofibroblast cell,375
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,30-year-old human stage,European,CL:0000192,smooth muscle cell,1574
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,30-year-old human stage,European,CL:0000235,macrophage,250
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,30-year-old human stage,European,CL:0000236,B cell,5
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,30-year-old human stage,European,CL:0000669,pericyte cell,777
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,30-year-old human stage,European,CL:0000814,mature NK T cell,223
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,30-year-old human stage,European,CL:0002138,endothelial cell of lymphatic vessel,54
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,46-year-old human stage,European,CL:0000057,fibroblast,1343
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,46-year-old human stage,European,CL:0000067,ciliated epithelial cell,100
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,46-year-old human stage,European,CL:0000071,blood vessel endothelial cell,193
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,46-year-old human stage,European,CL:0000097,mast cell,354
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,46-year-old human stage,European,CL:0000151,secretory cell,386
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,46-year-old human stage,European,CL:0000186,myofibroblast cell,1784
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,46-year-old human stage,European,CL:0000192,smooth muscle cell,203
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,46-year-old human stage,European,CL:0000235,macrophage,473
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,46-year-old human stage,European,CL:0000236,B cell,356
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,46-year-old human stage,European,CL:0000669,pericyte cell,35
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,46-year-old human stage,European,CL:0000814,mature NK T cell,1326
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,46-year-old human stage,European,CL:0002138,endothelial cell of lymphatic vessel,469
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,52-year-old human stage,European,CL:0000057,fibroblast,244
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,52-year-old human stage,European,CL:0000067,ciliated epithelial cell,32
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,52-year-old human stage,European,CL:0000071,blood vessel endothelial cell,264
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,52-year-old human stage,European,CL:0000097,mast cell,45
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,52-year-old human stage,European,CL:0000151,secretory cell,1025
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,52-year-old human stage,European,CL:0000186,myofibroblast cell,698
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,52-year-old human stage,European,CL:0000192,smooth muscle cell,209
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,52-year-old human stage,European,CL:0000235,macrophage,93
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,52-year-old human stage,European,CL:0000236,B cell,28
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,52-year-old human stage,European,CL:0000669,pericyte cell,155
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,52-year-old human stage,European,CL:0000814,mature NK T cell,846
scRNA-seq analysis of healthy human fallopian tubes,c6413315-7158-46c5-a5fd-7228385694f1,isthmus of fallopian tube,UBERON:0016632,female,unknown,52-year-old human stage,European,CL:0002138,endothelial cell of lymphatic vessel,61
