dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,female,unknown,44-year-old human stage,African American,CL:0002079,pancreatic ductal cell,66
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,1-month-old human stage,African American,CL:0000003,native cell,10
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,1-month-old human stage,African American,CL:0000169,type B pancreatic cell,42
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,1-month-old human stage,African American,CL:0000502,type D enteroendocrine cell,19
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,1-month-old human stage,African American,CL:0000622,acinar cell,48
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,1-month-old human stage,African American,CL:0002067,type A enteroendocrine cell,37
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,1-month-old human stage,African American,CL:0002079,pancreatic ductal cell,36
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,1-month-old human stage,African American,CL:0008019,mesenchymal cell,1
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,21-year-old human stage,European,CL:0000003,native cell,151
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,21-year-old human stage,European,CL:0000169,type B pancreatic cell,1
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,21-year-old human stage,European,CL:0000502,type D enteroendocrine cell,13
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,21-year-old human stage,European,CL:0000622,acinar cell,64
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,21-year-old human stage,European,CL:0002067,type A enteroendocrine cell,131
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,21-year-old human stage,European,CL:0002079,pancreatic ductal cell,77
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,22-year-old human stage,Asian,CL:0000003,native cell,26
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,22-year-old human stage,Asian,CL:0000169,type B pancreatic cell,80
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,22-year-old human stage,Asian,CL:0000502,type D enteroendocrine cell,12
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,22-year-old human stage,Asian,CL:0000622,acinar cell,10
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,22-year-old human stage,Asian,CL:0002067,type A enteroendocrine cell,113
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,22-year-old human stage,Asian,CL:0002079,pancreatic ductal cell,4
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,22-year-old human stage,Asian,CL:0008019,mesenchymal cell,7
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,5-year-old human stage,European,CL:0000003,native cell,4
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,5-year-old human stage,European,CL:0000169,type B pancreatic cell,31
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,5-year-old human stage,European,CL:0000502,type D enteroendocrine cell,4
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,5-year-old human stage,European,CL:0000622,acinar cell,96
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,5-year-old human stage,European,CL:0002067,type A enteroendocrine cell,56
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,5-year-old human stage,European,CL:0002079,pancreatic ductal cell,73
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,5-year-old human stage,European,CL:0008019,mesenchymal cell,32
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,54-year-old human stage,European,CL:0000003,native cell,13
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,54-year-old human stage,European,CL:0000169,type B pancreatic cell,29
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,54-year-old human stage,European,CL:0000502,type D enteroendocrine cell,2
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,54-year-old human stage,European,CL:0000622,acinar cell,32
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,54-year-old human stage,European,CL:0002067,type A enteroendocrine cell,150
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,54-year-old human stage,European,CL:0002079,pancreatic ductal cell,8
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,54-year-old human stage,European,CL:0008019,mesenchymal cell,2
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,6-year-old human stage,unknown,CL:0000003,native cell,26
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,6-year-old human stage,unknown,CL:0000169,type B pancreatic cell,38
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,6-year-old human stage,unknown,CL:0000502,type D enteroendocrine cell,1
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,6-year-old human stage,unknown,CL:0000622,acinar cell,30
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,6-year-old human stage,unknown,CL:0002067,type A enteroendocrine cell,61
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,male,unknown,6-year-old human stage,unknown,CL:0008019,mesenchymal cell,1
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,unknown,unknown,unknown,unknown,CL:0000003,native cell,23
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,unknown,unknown,unknown,unknown,CL:0000169,type B pancreatic cell,47
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,unknown,unknown,unknown,unknown,CL:0000502,type D enteroendocrine cell,16
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,unknown,unknown,unknown,unknown,CL:0000622,acinar cell,49
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,unknown,unknown,unknown,unknown,CL:0002067,type A enteroendocrine cell,128
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,unknown,unknown,unknown,unknown,CL:0002079,pancreatic ductal cell,51
Single cell transcriptome analysis of human pancreas reveals transcriptional signatures of aging and somatic mutation patterns,66d15835-5dc8-4e96-b0eb-f48971cb65e8,pancreas,UBERON:0001264,unknown,unknown,unknown,unknown,CL:0008019,mesenchymal cell,5
