dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,54-year-old human stage,unknown,CL:0000818,transitional stage B cell,54
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,54-year-old human stage,unknown,CL:0000980,plasmablast,5
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,63-year-old human stage,unknown,CL:0000787,memory B cell,117
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,63-year-old human stage,unknown,CL:0000788,naive B cell,539
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,63-year-old human stage,unknown,CL:0000818,transitional stage B cell,75
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,63-year-old human stage,unknown,CL:0000980,plasmablast,7
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,67-year-old human stage,unknown,CL:0000787,memory B cell,67
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,67-year-old human stage,unknown,CL:0000788,naive B cell,257
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,67-year-old human stage,unknown,CL:0000818,transitional stage B cell,41
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,67-year-old human stage,unknown,CL:0000980,plasmablast,9
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,68-year-old human stage,European,CL:0000787,memory B cell,21
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,68-year-old human stage,European,CL:0000788,naive B cell,74
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,68-year-old human stage,European,CL:0000818,transitional stage B cell,117
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,68-year-old human stage,European,CL:0000980,plasmablast,6
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,70-year-old human stage,European,CL:0000787,memory B cell,24
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,70-year-old human stage,European,CL:0000788,naive B cell,22
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,70-year-old human stage,European,CL:0000818,transitional stage B cell,11
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,70-year-old human stage,European,CL:0000980,plasmablast,2
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,84-year-old human stage,European,CL:0000787,memory B cell,5
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,84-year-old human stage,European,CL:0000788,naive B cell,98
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,84-year-old human stage,European,CL:0000818,transitional stage B cell,16
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,female,unknown,84-year-old human stage,European,CL:0000980,plasmablast,8
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,37-year-old human stage,European,CL:0000787,memory B cell,41
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,37-year-old human stage,European,CL:0000788,naive B cell,19
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,37-year-old human stage,European,CL:0000818,transitional stage B cell,44
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,37-year-old human stage,European,CL:0000982,IgG plasmablast,3
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,37-year-old human stage,European,CL:0000984,IgA plasmablast,2
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,38-year-old human stage,European,CL:0000787,memory B cell,13
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,38-year-old human stage,European,CL:0000788,naive B cell,34
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,38-year-old human stage,European,CL:0000818,transitional stage B cell,19
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,38-year-old human stage,European,CL:0000980,plasmablast,1
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000787,memory B cell,68
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000788,naive B cell,99
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000818,transitional stage B cell,186
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000982,IgG plasmablast,5
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000984,IgA plasmablast,18
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000787,memory B cell,112
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000788,naive B cell,320
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000818,transitional stage B cell,211
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000982,IgG plasmablast,9
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000984,IgA plasmablast,26
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,63-year-old human stage,unknown,CL:0000787,memory B cell,41
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,63-year-old human stage,unknown,CL:0000788,naive B cell,29
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,63-year-old human stage,unknown,CL:0000818,transitional stage B cell,259
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,63-year-old human stage,unknown,CL:0000980,plasmablast,8
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,80 year-old and over human stage,European,CL:0000787,memory B cell,28
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,80 year-old and over human stage,European,CL:0000788,naive B cell,44
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,80 year-old and over human stage,European,CL:0000818,transitional stage B cell,52
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,male,unknown,80 year-old and over human stage,European,CL:0000980,plasmablast,6
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,unknown,unknown,human adult stage,European,CL:0000788,naive B cell,4
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,unknown,unknown,human adult stage,European,CL:0000980,plasmablast,3
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,unknown,unknown,unknown,unknown,CL:0000787,memory B cell,359
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,unknown,unknown,unknown,unknown,CL:0000788,naive B cell,1392
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,unknown,unknown,unknown,unknown,CL:0000818,transitional stage B cell,377
B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,d9b4bc69-ed90-4f5f-99b2-61b0681ba436,blood,UBERON:0000178,unknown,unknown,unknown,unknown,CL:0000980,plasmablast,23
