dataset_name,dataset_id,tissue_type,tissue_ontology_term_id,sex,donor_id,development_stage,ethnicity,cell_type_ontology_id,cell_type,cell_count
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,37-year-old human stage,European,CL:0000990,conventional dendritic cell,32
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,37-year-old human stage,European,CL:0001050,"effector CD8-positive, alpha-beta T cell",16
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,37-year-old human stage,European,CL:0001054,CD14-positive monocyte,224
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000094,granulocyte,24
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000232,erythrocyte,14
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000233,platelet,13
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000236,B cell,480
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000576,monocyte,403
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000623,natural killer cell,593
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000624,"CD4-positive, alpha-beta T cell",5
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000775,neutrophil,3
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000784,plasmacytoid dendritic cell,26
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000798,gamma-delta T cell,25
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000897,"CD4-positive, alpha-beta memory T cell",180
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000898,naive T cell,596
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000909,"CD8-positive, alpha-beta memory T cell",231
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000972,class switched memory B cell,7
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000982,IgG plasmablast,5
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000984,IgA plasmablast,19
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0000990,conventional dendritic cell,52
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0001050,"effector CD8-positive, alpha-beta T cell",26
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,48-year-old human stage,Asian,CL:0001054,CD14-positive monocyte,444
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000094,granulocyte,18
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000232,erythrocyte,17
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000233,platelet,32
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000236,B cell,833
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000576,monocyte,278
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000623,natural killer cell,3194
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000775,neutrophil,18
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000784,plasmacytoid dendritic cell,59
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000798,gamma-delta T cell,110
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000897,"CD4-positive, alpha-beta memory T cell",346
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000898,naive T cell,306
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000909,"CD8-positive, alpha-beta memory T cell",1191
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000972,class switched memory B cell,10
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000982,IgG plasmablast,9
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000984,IgA plasmablast,34
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0000990,conventional dendritic cell,65
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0001050,"effector CD8-positive, alpha-beta T cell",66
Single-cell atlas of peripheral immune response to SARS-CoV-2 infection,456e8b9b-f872-488b-871d-94534090a865,blood,UBERON:0000178,male,unknown,49-year-old human stage,European,CL:0001054,CD14-positive monocyte,491
